frame #, recognitions,12-x,12-y,12-angle,12-error,40-x,40-y,40-angle,40-error,161-x,161-y,161-angle,161-error,685-x,685-y,685-angle,685-error,1069-x,1069-y,1069-angle,1069-error,1125-x,1125-y,1125-angle,1125-error,1152-x,1152-y,1152-angle,1152-error,1165-x,1165-y,1165-angle,1165-error,1-x,1-y,1-angle,1-error,5-x,5-y,5-angle,5-error,13-x,13-y,13-angle,13-error,16-x,16-y,16-angle,16-error,21-x,21-y,21-angle,21-error,23-x,23-y,23-angle,23-error,26-x,26-y,26-angle,26-error,29-x,29-y,29-angle,29-error,32-x,32-y,32-angle,32-error,35-x,35-y,35-angle,35-error,36-x,36-y,36-angle,36-error,39-x,39-y,39-angle,39-error,42-x,42-y,42-angle,42-error,45-x,45-y,45-angle,45-error,48-x,48-y,48-angle,48-error,56-x,56-y,56-angle,56-error,61-x,61-y,61-angle,61-error,66-x,66-y,66-angle,66-error,72-x,72-y,72-angle,72-error,76-x,76-y,76-angle,76-error,82-x,82-y,82-angle,82-error,95-x,95-y,95-angle,95-error,98-x,98-y,98-angle,98-error,102-x,102-y,102-angle,102-error,111-x,111-y,111-angle,111-error,113-x,113-y,113-angle,113-error,137-x,137-y,137-angle,137-error,139-x,139-y,139-angle,139-error,142-x,142-y,142-angle,142-error,148-x,148-y,148-angle,148-error,150-x,150-y,150-angle,150-error,153-x,153-y,153-angle,153-error,156-x,156-y,156-angle,156-error,160-x,160-y,160-angle,160-error,164-x,164-y,164-angle,164-error,169-x,169-y,169-angle,169-error,170-x,170-y,170-angle,170-error,171-x,171-y,171-angle,171-error,173-x,173-y,173-angle,173-error,179-x,179-y,179-angle,179-error,180-x,180-y,180-angle,180-error,182-x,182-y,182-angle,182-error,197-x,197-y,197-angle,197-error,203-x,203-y,203-angle,203-error,207-x,207-y,207-angle,207-error,208-x,208-y,208-angle,208-error,209-x,209-y,209-angle,209-error,220-x,220-y,220-angle,220-error,225-x,225-y,225-angle,225-error,229-x,229-y,229-angle,229-error,232-x,232-y,232-angle,232-error,233-x,233-y,233-angle,233-error,236-x,236-y,236-angle,236-error,237-x,237-y,237-angle,237-error,242-x,242-y,242-angle,242-error,248-x,248-y,248-angle,248-error,265-x,265-y,265-angle,265-error,267-x,267-y,267-angle,267-error,268-x,268-y,268-angle,268-error,284-x,284-y,284-angle,284-error,289-x,289-y,289-angle,289-error,291-x,291-y,291-angle,291-error,302-x,302-y,302-angle,302-error,308-x,308-y,308-angle,308-error,325-x,325-y,325-angle,325-error,329-x,329-y,329-angle,329-error,365-x,365-y,365-angle,365-error,384-x,384-y,384-angle,384-error,386-x,386-y,386-angle,386-error,389-x,389-y,389-angle,389-error,392-x,392-y,392-angle,392-error,405-x,405-y,405-angle,405-error,408-x,408-y,408-angle,408-error,415-x,415-y,415-angle,415-error,416-x,416-y,416-angle,416-error,418-x,418-y,418-angle,418-error,421-x,421-y,421-angle,421-error,424-x,424-y,424-angle,424-error,429-x,429-y,429-angle,429-error,445-x,445-y,445-angle,445-error,454-x,454-y,454-angle,454-error,455-x,455-y,455-angle,455-error,484-x,484-y,484-angle,484-error,512-x,512-y,512-angle,512-error,521-x,521-y,521-angle,521-error,524-x,524-y,524-angle,524-error,525-x,525-y,525-angle,525-error,529-x,529-y,529-angle,529-error,535-x,535-y,535-angle,535-error,540-x,540-y,540-angle,540-error,545-x,545-y,545-angle,545-error,552-x,552-y,552-angle,552-error,554-x,554-y,554-angle,554-error,556-x,556-y,556-angle,556-error,564-x,564-y,564-angle,564-error,590-x,590-y,590-angle,590-error,627-x,627-y,627-angle,627-error,641-x,641-y,641-angle,641-error,645-x,645-y,645-angle,645-error,647-x,647-y,647-angle,647-error,673-x,673-y,673-angle,673-error,678-x,678-y,678-angle,678-error,698-x,698-y,698-angle,698-error,700-x,700-y,700-angle,700-error,728-x,728-y,728-angle,728-error,740-x,740-y,740-angle,740-error,741-x,741-y,741-angle,741-error,768-x,768-y,768-angle,768-error,803-x,803-y,803-angle,803-error,837-x,837-y,837-angle,837-error,904-x,904-y,904-angle,904-error,905-x,905-y,905-angle,905-error,910-x,910-y,910-angle,910-error,941-x,941-y,941-angle,941-error,971-x,971-y,971-angle,971-error,977-x,977-y,977-angle,977-error,1004-x,1004-y,1004-angle,1004-error,1027-x,1027-y,1027-angle,1027-error,1029-x,1029-y,1029-angle,1029-error,1031-x,1031-y,1031-angle,1031-error,1034-x,1034-y,1034-angle,1034-error,1040-x,1040-y,1040-angle,1040-error,1048-x,1048-y,1048-angle,1048-error,1050-x,1050-y,1050-angle,1050-error,1055-x,1055-y,1055-angle,1055-error,1057-x,1057-y,1057-angle,1057-error,1058-x,1058-y,1058-angle,1058-error,1061-x,1061-y,1061-angle,1061-error,1062-x,1062-y,1062-angle,1062-error,1063-x,1063-y,1063-angle,1063-error,1067-x,1067-y,1067-angle,1067-error,1068-x,1068-y,1068-angle,1068-error,1079-x,1079-y,1079-angle,1079-error,1080-x,1080-y,1080-angle,1080-error,1082-x,1082-y,1082-angle,1082-error,1091-x,1091-y,1091-angle,1091-error,1097-x,1097-y,1097-angle,1097-error,1101-x,1101-y,1101-angle,1101-error,1116-x,1116-y,1116-angle,1116-error,1117-x,1117-y,1117-angle,1117-error,1120-x,1120-y,1120-angle,1120-error,1121-x,1121-y,1121-angle,1121-error,1124-x,1124-y,1124-angle,1124-error,1129-x,1129-y,1129-angle,1129-error,1140-x,1140-y,1140-angle,1140-error,1150-x,1150-y,1150-angle,1150-error,1153-x,1153-y,1153-angle,1153-error,1156-x,1156-y,1156-angle,1156-error,1158-x,1158-y,1158-angle,1158-error,1161-x,1161-y,1161-angle,1161-error,1164-x,1164-y,1164-angle,1164-error,1169-x,1169-y,1169-angle,1169-error,1171-x,1171-y,1171-angle,1171-error,1174-x,1174-y,1174-angle,1174-error,1180-x,1180-y,1180-angle,1180-error,1185-x,1185-y,1185-angle,1185-error,1189-x,1189-y,1189-angle,1189-error,1192-x,1192-y,1192-angle,1192-error,1195-x,1195-y,1195-angle,1195-error,1196-x,1196-y,1196-angle,1196-error,1198-x,1198-y,1198-angle,1198-error,1201-x,1201-y,1201-angle,1201-error,1204-x,1204-y,1204-angle,1204-error,1209-x,1209-y,1209-angle,1209-error,1211-x,1211-y,1211-angle,1211-error,1212-x,1212-y,1212-angle,1212-error,1220-x,1220-y,1220-angle,1220-error,1226-x,1226-y,1226-angle,1226-error,1230-x,1230-y,1230-angle,1230-error,1235-x,1235-y,1235-angle,1235-error,1247-x,1247-y,1247-angle,1247-error,1250-x,1250-y,1250-angle,1250-error,1262-x,1262-y,1262-angle,1262-error,1271-x,1271-y,1271-angle,1271-error,1283-x,1283-y,1283-angle,1283-error,1284-x,1284-y,1284-angle,1284-error,1289-x,1289-y,1289-angle,1289-error,1292-x,1292-y,1292-angle,1292-error,1294-x,1294-y,1294-angle,1294-error,1299-x,1299-y,1299-angle,1299-error,1300-x,1300-y,1300-angle,1300-error,1305-x,1305-y,1305-angle,1305-error,1316-x,1316-y,1316-angle,1316-error,1321-x,1321-y,1321-angle,1321-error,1324-x,1324-y,1324-angle,1324-error,1326-x,1326-y,1326-angle,1326-error,1329-x,1329-y,1329-angle,1329-error,1350-x,1350-y,1350-angle,1350-error,1354-x,1354-y,1354-angle,1354-error,1355-x,1355-y,1355-angle,1355-error,1384-x,1384-y,1384-angle,1384-error,1408-x,1408-y,1408-angle,1408-error,1413-x,1413-y,1413-angle,1413-error,1421-x,1421-y,1421-angle,1421-error,1423-x,1423-y,1423-angle,1423-error,1434-x,1434-y,1434-angle,1434-error,1442-x,1442-y,1442-angle,1442-error,1447-x,1447-y,1447-angle,1447-error,1458-x,1458-y,1458-angle,1458-error,1464-x,1464-y,1464-angle,1464-error,1477-x,1477-y,1477-angle,1477-error,1480-x,1480-y,1480-angle,1480-error,1505-x,1505-y,1505-angle,1505-error,1515-x,1515-y,1515-angle,1515-error,1546-x,1546-y,1546-angle,1546-error,1549-x,1549-y,1549-angle,1549-error,1556-x,1556-y,1556-angle,1556-error,1568-x,1568-y,1568-angle,1568-error,1577-x,1577-y,1577-angle,1577-error,1579-x,1579-y,1579-angle,1579-error,1581-x,1581-y,1581-angle,1581-error,1584-x,1584-y,1584-angle,1584-error,1591-x,1591-y,1591-angle,1591-error,1617-x,1617-y,1617-angle,1617-error,1620-x,1620-y,1620-angle,1620-error,1637-x,1637-y,1637-angle,1637-error,1640-x,1640-y,1640-angle,1640-error,1641-x,1641-y,1641-angle,1641-error,1644-x,1644-y,1644-angle,1644-error,1664-x,1664-y,1664-angle,1664-error,1665-x,1665-y,1665-angle,1665-error,1668-x,1668-y,1668-angle,1668-error,1677-x,1677-y,1677-angle,1677-error,1681-x,1681-y,1681-angle,1681-error,1690-x,1690-y,1690-angle,1690-error,1693-x,1693-y,1693-angle,1693-error,1696-x,1696-y,1696-angle,1696-error,1703-x,1703-y,1703-angle,1703-error,1708-x,1708-y,1708-angle,1708-error,1721-x,1721-y,1721-angle,1721-error,1736-x,1736-y,1736-angle,1736-error,1759-x,1759-y,1759-angle,1759-error,1762-x,1762-y,1762-angle,1762-error,1781-x,1781-y,1781-angle,1781-error,1796-x,1796-y,1796-angle,1796-error,1797-x,1797-y,1797-angle,1797-error,1800-x,1800-y,1800-angle,1800-error,1824-x,1824-y,1824-angle,1824-error,1885-x,1885-y,1885-angle,1885-error,1888-x,1888-y,1888-angle,1888-error,1933-x,1933-y,1933-angle,1933-error,1957-x,1957-y,1957-angle,1957-error,1966-x,1966-y,1966-angle,1966-error,1985-x,1985-y,1985-angle,1985-error,2004-x,2004-y,2004-angle,2004-error,2025-x,2025-y,2025-angle,2025-error,2044-x,2044-y,2044-angle,2044-error,2-x,2-y,2-angle,2-error,4-x,4-y,4-angle,4-error,6-x,6-y,6-angle,6-error,8-x,8-y,8-angle,8-error,9-x,9-y,9-angle,9-error,10-x,10-y,10-angle,10-error,11-x,11-y,11-angle,11-error,14-x,14-y,14-angle,14-error,15-x,15-y,15-angle,15-error,17-x,17-y,17-angle,17-error,18-x,18-y,18-angle,18-error,19-x,19-y,19-angle,19-error,20-x,20-y,20-angle,20-error,22-x,22-y,22-angle,22-error,24-x,24-y,24-angle,24-error,25-x,25-y,25-angle,25-error,27-x,27-y,27-angle,27-error,28-x,28-y,28-angle,28-error,30-x,30-y,30-angle,30-error,33-x,33-y,33-angle,33-error,37-x,37-y,37-angle,37-error,38-x,38-y,38-angle,38-error,41-x,41-y,41-angle,41-error,43-x,43-y,43-angle,43-error,44-x,44-y,44-angle,44-error,46-x,46-y,46-angle,46-error,47-x,47-y,47-angle,47-error,49-x,49-y,49-angle,49-error,50-x,50-y,50-angle,50-error,51-x,51-y,51-angle,51-error,52-x,52-y,52-angle,52-error,53-x,53-y,53-angle,53-error,54-x,54-y,54-angle,54-error,55-x,55-y,55-angle,55-error,57-x,57-y,57-angle,57-error,59-x,59-y,59-angle,59-error,60-x,60-y,60-angle,60-error,63-x,63-y,63-angle,63-error,64-x,64-y,64-angle,64-error,67-x,67-y,67-angle,67-error,68-x,68-y,68-angle,68-error,71-x,71-y,71-angle,71-error,73-x,73-y,73-angle,73-error,74-x,74-y,74-angle,74-error,77-x,77-y,77-angle,77-error
0.0,42.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4049.0,1049.0,167.9052429229879,1.0,4588.0,938.0,-62.4471884232822,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3457.0,3151.0,-5.710593137499643,4.0,4512.0,1415.0,151.0735741647464,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3697.0,483.0,70.90650799951437,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4219.0,2972.0,67.83365417791754,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4222.0,1244.0,110.32313682966296,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,5355.0,2412.0,150.75117366345302,4.0,5230.0,1462.0,64.35899417569472,0.0,-1.0,-1.0,-1.0,-1.0,3725.0,2267.0,360.0,2.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4887.0,1414.0,34.2157021324374,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,5266.0,3620.0,360.0,5.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3562.0,1684.0,90.0,2.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,5006.0,1633.0,270.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4896.0,3581.0,270.0,1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4880.0,1913.0,246.0375110254218,0.0,5179.0,2880.0,84.0938588862295,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,5033.0,3484.0,133.72696997994328,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,5017.0,2842.0,1.7899106082460605,5.0,5390.0,889.0,-78.23171106797935,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4815.0,3353.0,72.18111108547723,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,5048.0,2573.0,360.0,1.0,-1.0,-1.0,-1.0,-1.0,3385.0,1419.0,270.0,0.0,3113.0,2469.0,-74.05460409907712,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,5151.0,2051.0,68.62937773065681,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,3828.0,1031.0,180.0,0.0,3897.0,1232.0,64.29004621918874,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,5180.0,3334.0,238.3924977537511,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4503.0,2849.0,-58.392497753751115,0.0,-1.0,-1.0,-1.0,-1.0,5391.0,2163.0,180.0,0.0,-1.0,-1.0,-1.0,-1.0,5085.0,2209.0,-10.619655276155143,1.0,5485.0,3095.0,66.03751102542181,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4826.0,2627.0,264.28940686250036,0.0,5249.0,3605.0,242.59242456218158,0.0,5298.0,2746.0,98.42696902148067,0.0,5313.0,2580.0,-53.13010235415598,0.0,4945.0,3118.0,-12.094757077012105,0.0,5372.0,3423.0,168.3106308245608,0.0,5473.0,3551.0,-75.52970589993413,2.0,5281.0,3036.0,101.68936917543917,0.0,3170.0,1307.0,270.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,4619.0,648.0,39.0938588862295,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
